sex,height,weight
F,1.61,56.2
M,1.87,95.6
F,1.71,80.7
M,1.84,97.2
F,1.74,120.5
M,1.61,66.2
M,1.8,79.2
F,1.67,81.4
F,1.64,58.3
F,1.59,53.5
M,1.64,80.1
F,1.76,67.2
M,1.72,76.3
M,1.88,70.3
F,1.57,45.8
M,1.77,75.6
F,1.56,98.3
M,1.7,44.7
F,1.56,92.0
M,1.76,74.9
F,1.74,85.7
F,1.64,77.2
F,1.7,63.8
F,1.86,67.3
F,1.55,48.6
F,1.75,56.8
F,1.71,50.0
M,1.8,78.6
M,1.75,79.9
F,1.74,60.8
F,1.45,41.7
M,1.82,78.0
F,1.56,45.9
M,1.8,112.4
F,1.63,56.9
F,1.65,66.3
M,1.78,68.8
M,1.83,62.2
F,1.73,85.8
F,1.8,80.1
F,1.64,71.5
F,1.61,67.7
F,1.58,50.6
F,1.55,58.9
M,1.63,77.7
F,1.56,52.0
M,1.52,45.5
F,1.58,54.6
M,1.6,31.1
M,1.84,62.7
M,1.96,94.6
F,1.66,57.8
M,1.81,74.9
F,1.51,65.7
M,1.94,160.2
M,1.72,57.9
M,1.69,53.2
M,1.76,83.3
M,1.71,81.6
F,1.68,100.8
F,1.8,83.3
F,1.62,49.6
F,1.44,44.6
F,1.66,61.3
F,1.64,55.3
F,1.48,92.5
F,1.64,93.7
F,1.62,69.0
M,1.86,77.0
M,1.74,78.0
F,1.81,83.6
F,1.7,81.7
F,1.62,78.0
M,1.78,132.6
M,1.7,62.7
M,2.02,99.4
F,1.75,61.4
F,1.61,50.8
M,1.7,73.8
M,1.79,40.8
M,1.82,140.5
F,1.51,48.7
F,1.65,71.7
M,1.68,72.2
F,1.75,78.3
F,1.61,42.1
F,1.71,66.9
M,1.66,72.0
F,1.7,67.4
F,1.5,92.8
M,1.85,151.1
M,1.75,82.0
M,1.82,64.6
M,1.82,81.6
M,1.6,62.7
F,1.52,49.7
F,1.76,89.5
F,1.82,71.9
M,1.86,76.5
M,1.78,79.4
F,1.64,70.3
M,1.58,48.7
M,1.8,82.6
F,1.57,81.7
M,1.95,99.4
M,1.61,77.4
M,1.81,75.1
F,1.65,116.2
M,1.76,66.1
F,1.62,67.6
M,1.78,67.9
F,1.57,67.6
M,1.54,47.7
F,1.64,60.3
M,1.8,97.3
M,1.78,67.2
F,1.53,44.8
F,1.61,60.4
F,1.62,81.9
F,1.56,53.5
F,1.47,48.9
M,1.78,65.3
F,1.59,55.0
F,1.62,56.9
F,1.5,42.8
F,1.71,75.3
F,1.67,54.6
M,1.76,85.7
F,1.75,68.7
F,1.56,53.1
F,1.48,43.2
F,1.57,58.8
M,1.84,97.6
F,1.72,64.4
M,1.83,99.3
F,1.45,47.4
M,1.72,80.2
M,1.69,76.5
M,1.81,77.2
F,1.63,57.3
F,1.65,75.2
M,1.86,70.6
M,1.6,65.0
M,1.88,88.8
F,1.65,59.1
M,1.69,81.8
F,1.64,75.2
M,1.58,71.8
F,1.55,51.5
M,1.88,75.0
F,1.75,86.4
F,1.71,54.3
M,1.86,82.8
F,1.42,54.1
M,1.71,51.6
M,1.85,78.6
M,1.82,67.7
F,1.63,53.5
M,1.83,81.0
M,1.78,118.3
F,1.47,42.2
M,1.71,85.7
M,1.84,96.0
M,1.77,81.2
M,1.89,105.0
M,1.71,76.1
F,1.59,51.4
M,1.73,70.9
M,1.93,83.5
F,1.63,64.9
M,1.69,88.5
F,1.58,61.1
M,1.89,146.1
F,1.62,76.5
F,1.52,63.4
M,1.77,80.7
M,1.72,83.9
F,1.58,61.7
F,1.69,117.9
F,1.54,98.3
M,1.67,54.6
F,1.69,59.3
M,1.86,139.4
M,1.65,79.4
F,1.5,65.0
F,1.61,51.0
F,1.63,63.7
M,1.62,104.0
M,1.98,106.4
M,2.05,99.2
F,1.6,56.6
F,1.6,93.4
M,1.86,80.7
F,1.58,63.5
M,1.79,72.8
M,1.78,134.1
M,1.74,74.8
F,1.66,67.9
M,1.65,75.5
F,1.56,71.5
F,1.65,71.4
F,1.54,46.0
M,1.76,70.2
M,1.64,63.9
F,1.57,51.0
M,1.79,103.6
F,1.64,89.0
M,1.69,63.4
